Date,City Code,City Name,Ward Code,Ward Name,Precinct Code,Precinct Name,Congressional District,State Senate District,State House District,County Commissioner District,Judicial District,Soil and Water Conservation District,Hospital District,Voter Count,Location
05/02/2018 12:00:00 AM,170,Vadnais Heights,,,1690,VADNAIS HEIGHTS P-4,4,42,42B,1,2,Ramsey District 5,,2175,
05/02/2018 12:00:00 AM,140,St. Paul,1,W-01,660,ST. PAUL W-1 P-13,4,64,64A,4,2,Ramsey District 4,,1150,
06/21/2017 12:00:00 AM,110,North St. Paul,,,410,NORTH ST. PAUL P-3,4,43,43B,7,2,Ramsey District 5,,1801,
12/13/2017 12:00:00 AM,170,Vadnais Heights,,,1660,VADNAIS HEIGHTS P-1,4,42,42B,1,2,Ramsey District 5,,1667,
04/05/2018 12:00:00 AM,190,White Bear Lake,5,W-05,1780,WHITE BEAR LAKE W-5 P-1,4,43,43A,7,2,Ramsey District 5,,3121,
09/10/2018 12:00:00 AM,140,St. Paul,6,W-06,1370,ST. PAUL W-6 P-09,4,67,67A,6,2,Ramsey District 3,,2304,
01/05/2018 12:00:00 AM,140,St. Paul,4,W-04,1040,ST. PAUL W-4 P-05,4,64,64A,4,2,Ramsey District 2,,1294,
07/06/2018 12:00:00 AM,140,St. Paul,7,W-07,1490,ST. PAUL W-7 P-07,4,67,67B,6,2,Ramsey District 3,,1164,
12/13/2017 12:00:00 AM,110,North St. Paul,,,410,NORTH ST. PAUL P-3,4,43,43B,7,2,Ramsey District 5,,1797,
07/06/2018 12:00:00 AM,90,New Brighton,,,350,NEW BRIGHTON P-5,4,41,41A,2,2,Ramsey District 1,,1626,
06/21/2017 12:00:00 AM,140,St. Paul,7,W-07,1510,ST. PAUL W-7 P-09,4,67,67B,6,2,Ramsey District 3,,1460,
09/10/2018 12:00:00 AM,120,Roseville,,,450,ROSEVILLE P-03,4,42,42B,2,2,Ramsey District 1,,2969,
01/05/2018 12:00:00 AM,140,St. Paul,6,W-06,1350,ST. PAUL W-6 P-07,4,66,66B,6,2,Ramsey District 3,,656,
04/05/2018 12:00:00 AM,70,Maplewood,,,190,MAPLEWOOD P-07,4,43,43A,7,2,Ramsey District 5,,2002,
06/06/2018 12:00:00 AM,140,St. Paul,3,W-03,860,ST. PAUL W-3 P-03,4,64,64B,5,2,Ramsey District 2,,2670,
07/06/2018 12:00:00 AM,120,Roseville,,,500,ROSEVILLE P-08,4,66,66A,2,2,Ramsey District 1,,2123,
01/05/2018 12:00:00 AM,140,St. Paul,1,W-01,560,ST. PAUL W-1 P-03,4,65,65A,3,2,Ramsey District 4,,1859,
07/06/2018 12:00:00 AM,140,St. Paul,5,W-05,1240,ST. PAUL W-5 P-09,4,66,66B,3,2,Ramsey District 3,,1715,
06/21/2017 12:00:00 AM,140,St. Paul,1,W-01,660,ST. PAUL W-1 P-13,4,64,64A,4,2,Ramsey District 4,,1166,
06/06/2018 12:00:00 AM,140,St. Paul,1,W-01,670,ST. PAUL W-1 P-14,4,65,65B,5,2,Ramsey District 4,,917,
07/06/2018 12:00:00 AM,190,White Bear Lake,5,W-05,1780,WHITE BEAR LAKE W-5 P-1,4,43,43A,7,2,Ramsey District 5,,3115,
08/03/2018 12:00:00 AM,140,St. Paul,7,W-07,1500,ST. PAUL W-7 P-08,4,67,67B,6,2,Ramsey District 3,,1695,
04/05/2018 12:00:00 AM,140,St. Paul,1,W-01,620,ST. PAUL W-1 P-09,4,65,65A,3,2,Ramsey District 4,,2124,
03/12/2018 12:00:00 AM,,,,,230,MAPLEWOOD P-11,,,,,,,,1775,
01/05/2018 12:00:00 AM,140,St. Paul,3,W-03,880,ST. PAUL W-3 P-05,4,64,64B,5,2,Ramsey District 2,,1880,
06/21/2017 12:00:00 AM,140,St. Paul,4,W-04,1090,ST. PAUL W-4 P-10,4,64,64A,4,2,Ramsey District 2,,1959,
09/10/2018 12:00:00 AM,120,Roseville,,,520,ROSEVILLE P-10,4,66,66A,2,2,Ramsey District 2,,2157,
07/06/2018 12:00:00 AM,140,St. Paul,2,W-02,730,ST. PAUL W-2 P-06,4,64,64B,5,2,Ramsey District 2,,601,
01/05/2018 12:00:00 AM,140,St. Paul,4,W-04,1090,ST. PAUL W-4 P-10,4,64,64A,4,2,Ramsey District 2,,1974,
08/03/2018 12:00:00 AM,140,St. Paul,7,W-07,1550,ST. PAUL W-7 P-13,4,67,67B,6,2,Ramsey District 3,,1862,
08/03/2018 12:00:00 AM,140,St. Paul,4,W-04,1070,ST. PAUL W-4 P-08,4,64,64A,4,2,Ramsey District 2,,2149,
04/05/2018 12:00:00 AM,120,Roseville,,,500,ROSEVILLE P-08,4,66,66A,2,2,Ramsey District 1,,2111,
08/03/2018 12:00:00 AM,70,Maplewood,,,250,MAPLEWOOD P-13,4,53,53A,7,2,Ramsey District 5,,2492,
06/06/2018 12:00:00 AM,80,Mounds View,,,320,MOUNDS VIEW P-4,4,42,42A,2,2,Ramsey District 1,North Suburban,1287,
09/10/2018 12:00:00 AM,140,St. Paul,1,W-01,550,ST. PAUL W-1 P-02,4,65,65A,4,2,Ramsey District 4,,2142,
05/02/2018 12:00:00 AM,90,New Brighton,,,345,NEW BRIGHTON P-4,4,41,41B,2,2,Ramsey District 1,,2097,
10/09/2018 12:00:00 AM,140,St. Paul,3,W-03,910,ST. PAUL W-3 P-08,4,64,64B,5,2,,,1606,"(44.9306403, -93.17211548)"
05/02/2018 12:00:00 AM,190,White Bear Lake,4,W-04,1770,WHITE BEAR LAKE W-4 P-1,4,43,43A,7,2,Ramsey District 5,,2729,
01/05/2018 12:00:00 AM,140,St. Paul,1,W-01,570,ST. PAUL W-1 P-04,4,65,65A,3,2,Ramsey District 4,,1313,
05/02/2018 12:00:00 AM,140,St. Paul,5,W-05,1170,ST. PAUL W-5 P-02,4,66,66B,3,2,Ramsey District 4,,2444,
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1520,ST. PAUL W-7 P-10,4,67,67B,06,02,,,1450,"(44.95990776, -93.01515897)"
06/04/2019 12:00:00 AM,120,Roseville,,,0500,ROSEVILLE P-08,4,66,66A,02,02,,,2263,"(45.01345694, -93.11612979)"
06/04/2019 12:00:00 AM,140,St. Paul,03,W-03,0860,ST. PAUL W-3 P-03,4,64,64B,05,02,,,2746,"(44.91509127, -93.19129272)"
06/04/2019 12:00:00 AM,180,White Bear Twp,,,1700,WHITE BEAR TWP P-1,4,38,38B,01,02,,,3342,"(45.10719104, -93.04365036)"
06/04/2019 12:00:00 AM,140,St. Paul,05,W-05,1160,ST. PAUL W-5 P-01,4,66,66A,03,02,,,2032,"(44.99003257, -93.14105644)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0800,ST. PAUL W-2 P-13,4,65,65B,05,02,,,1540,"(44.93421527, -93.09301727)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0750,ST. PAUL W-2 P-08,4,65,65B,05,02,,,1230,"(44.94631273, -93.10327227)"
06/04/2019 12:00:00 AM,050,Lauderdale,,,0090,LAUDERDALE P-1,4,66,66A,02,02,,,1393,"(44.99419276, -93.20260888)"
06/04/2019 12:00:00 AM,110,North St. Paul,,,0400,NORTH ST. PAUL P-2,4,43,43B,07,02,,,1604,"(45.01709768, -93.00251569)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1000,ST. PAUL W-4 P-01,4,64,64A,04,02,,,1643,"(44.9771813, -93.19051073)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1050,ST. PAUL W-4 P-06,4,64,64A,04,02,,,1679,"(44.94385119, -93.19504469)"
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1480,ST. PAUL W-7 P-06,4,67,67B,06,02,,,1430,"(44.95994567, -93.03546738)"
06/04/2019 12:00:00 AM,140,St. Paul,03,W-03,0910,ST. PAUL W-3 P-08,4,64,64B,05,02,,,1623,"(44.9306403, -93.17211548)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0670,ST. PAUL W-1 P-14,4,65,65B,05,02,,,975,"(44.95981937, -93.09863492)"
06/04/2019 12:00:00 AM,170,Vadnais Heights,,,1660,VADNAIS HEIGHTS P-1,4,42,42B,01,02,,,1639,"(45.06983656, -93.09378812)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1100,ST. PAUL W-4 P-11,4,66,66A,03,02,,,2239,"(44.98277842, -93.1618286)"
06/04/2019 12:00:00 AM,140,St. Paul,06,W-06,1360,ST. PAUL W-6 P-08,4,67,67A,06,02,,,1630,"(44.97454234, -93.03606245)"
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1430,ST. PAUL W-7 P-01,4,67,67B,05,02,,,2150,"(44.95762338, -93.06913153)"
06/04/2019 12:00:00 AM,020,Blaine,01,W-01,0050,BLAINE W-1 P-9,4,42,42A,01,02,,North Suburban,0,"(45.12164971, -93.19366559)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0790,ST. PAUL W-2 P-12,4,65,65B,05,02,,,1756,"(44.92411322, -93.10730885)"
06/04/2019 12:00:00 AM,190,White Bear Lake,04,W-04,1770,WHITE BEAR LAKE W-4 P-1,4,43,43A,07,02,,,2781,"(45.04556271, -92.99431657)"
06/04/2019 12:00:00 AM,090,New Brighton,,,0365,NEW BRIGHTON P-8,4,41,41A,02,02,,,1925,"(45.08835995, -93.21504171)"
06/04/2019 12:00:00 AM,180,White Bear Twp,,,1730,WHITE BEAR TWP P-4,4,38,38B,01,02,,,1300,"(45.07123296, -93.03841139)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1140,ST. PAUL W-4 P-15,4,65,65A,03,02,,,1545,"(44.95934405, -93.15171592)"
06/04/2019 12:00:00 AM,140,St. Paul,06,W-06,1290,ST. PAUL W-6 P-01,4,66,66B,06,02,,,1425,"(44.98715479, -93.07129207)"
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1530,ST. PAUL W-7 P-11,4,67,67B,06,02,,,1267,"(44.9539923, -93.0148491)"
06/04/2019 12:00:00 AM,120,Roseville,,,0490,ROSEVILLE P-07,4,66,66A,02,02,,,2201,"(45.01438954, -93.14103286)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0640,ST. PAUL W-1 P-11,4,65,65A,04,02,,,1137,"(44.95345181, -93.11557741)"
06/04/2019 12:00:00 AM,070,Maplewood,,,0200,MAPLEWOOD P-08,4,43,43A,07,02,,,2031,"(45.03153622, -93.01008107)"
06/04/2019 12:00:00 AM,150,Shoreview,,,1610,SHOREVIEW P-3,4,42,42A,01,02,,,3539,"(45.07272188, -93.12868815)"
06/04/2019 12:00:00 AM,140,St. Paul,03,W-03,0950,ST. PAUL W-3 P-12,4,64,64A,04,02,,,1804,"(44.93821922, -93.15908168)"
06/04/2019 12:00:00 AM,120,Roseville,,,0510,ROSEVILLE P-09,4,66,66A,02,02,,,2551,"(44.99943913, -93.14718189)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0675,ST. PAUL W-1 P-15,4,65,65A,03,02,,,730,"(44.96742008, -93.11525899)"
06/04/2019 12:00:00 AM,070,Maplewood,,,0180,MAPLEWOOD P-06,4,43,43A,07,02,,,1736,"(45.01627926, -93.04074427)"
06/04/2019 12:00:00 AM,140,St. Paul,06,W-06,1330,ST. PAUL W-6 P-05,4,67,67A,06,02,,,2178,"(44.97112269, -93.05301931)"
06/04/2019 12:00:00 AM,090,New Brighton,,,0345,NEW BRIGHTON P-4,4,41,41B,02,02,,,2147,"(45.056527, -93.21854774)"
06/04/2019 12:00:00 AM,160,Spring Lake Park,,,1650,SPRING LAKE PARK P-1R,4,42,42A,01,02,,North Suburban,100,"(45.11311226, -93.22585563)"
06/04/2019 12:00:00 AM,070,Maplewood,,,0130,MAPLEWOOD P-01,4,43,43A,07,02,,,2032,"(44.99783309, -93.08924696)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0710,ST. PAUL W-2 P-04,4,64,64A,04,02,,,1551,"(44.93878584, -93.12451155)"
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1510,ST. PAUL W-7 P-09,4,67,67B,06,02,,,1570,"(44.96587, -93.01464658)"
06/04/2019 12:00:00 AM,120,Roseville,,,0440,ROSEVILLE P-02,4,42,42B,02,02,,,961,"(45.02890182, -93.16263045)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1010,ST. PAUL W-4 P-02,4,66,66A,04,02,,,1318,"(44.98363283, -93.1920472)"
06/04/2019 12:00:00 AM,140,St. Paul,03,W-03,0870,ST. PAUL W-3 P-04,4,64,64B,05,02,,,1385,"(44.92249045, -93.18229521)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1060,ST. PAUL W-4 P-07,4,64,64B,04,02,,,1891,"(44.93798013, -93.19034667)"
06/04/2019 12:00:00 AM,110,North St. Paul,,,0410,NORTH ST. PAUL P-3,4,43,43B,07,02,,,1817,"(45.00241075, -92.99705695)"
06/04/2019 12:00:00 AM,080,Mounds View,,,0310,MOUNDS VIEW P-3,4,42,42A,01,02,,North Suburban,2380,"(45.09998524, -93.21669988)"
06/04/2019 12:00:00 AM,170,Vadnais Heights,,,1690,VADNAIS HEIGHTS P-4,4,42,42B,01,02,,,2281,"(45.04354854, -93.05698627)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0560,ST. PAUL W-1 P-03,4,65,65A,03,02,,,1869,"(44.96288405, -93.13682537)"
06/04/2019 12:00:00 AM,140,St. Paul,05,W-05,1170,ST. PAUL W-5 P-02,4,66,66B,03,02,,,2497,"(44.98262571, -93.13390972)"
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1470,ST. PAUL W-7 P-05,4,67,67B,05,02,,,1391,"(44.92171886, -93.03510604)"
06/04/2019 12:00:00 AM,070,Maplewood,,,0250,MAPLEWOOD P-13,4,53,53A,07,02,,,2540,"(44.90774519, -92.99370551)"
06/04/2019 12:00:00 AM,060,Little Canada,,,0100,LITTLE CANADA P-1,4,42,42B,02,02,,,2177,"(45.01561946, -93.09818866)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0740,ST. PAUL W-2 P-07,4,65,65B,05,02,,,2233,"(44.93630023, -93.10781478)"
06/04/2019 12:00:00 AM,140,St. Paul,05,W-05,1220,ST. PAUL W-5 P-07,4,65,65B,03,02,,,1187,"(44.970536, -93.0980267)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0590,ST. PAUL W-1 P-06,4,65,65A,04,02,,,2755,"(44.94829766, -93.13644677)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0810,ST. PAUL W-2 P-14,4,65,65B,05,02,,,1715,"(44.92508561, -93.08765114)"
06/04/2019 12:00:00 AM,150,Shoreview,,,1620,SHOREVIEW P-4,4,42,42A,01,02,,,2671,"(45.08611923, -93.13442534)"
06/04/2019 12:00:00 AM,100,North Oaks,,,0370,NORTH OAKS P-1,4,38,38B,01,02,,,1860,"(45.0931932, -93.10087183)"
06/04/2019 12:00:00 AM,190,White Bear Lake,05,W-05,1780,WHITE BEAR LAKE W-5 P-1,4,43,43A,07,02,,,3196,"(45.04681756, -93.01943733)"
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1540,ST. PAUL W-7 P-12,4,67,67B,06,02,,,2652,"(44.93950974, -93.01891624)"
06/04/2019 12:00:00 AM,090,New Brighton,,,0340,NEW BRIGHTON P-3,4,41,41B,02,02,,,1876,"(45.054059, -93.19873776)"
06/04/2019 12:00:00 AM,120,Roseville,,,0520,ROSEVILLE P-10,4,66,66A,02,02,,,2203,"(44.99943622, -93.12255446)"
06/04/2019 12:00:00 AM,070,Maplewood,,,0210,MAPLEWOOD P-09,4,43,43B,07,02,,,1330,"(44.9915351, -92.99560521)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1090,ST. PAUL W-4 P-10,4,64,64A,04,02,,,2056,"(44.9466967, -93.17206454)"
06/04/2019 12:00:00 AM,030,Falcon Heights,,,0060,FALCON HEIGHTS P-1,4,66,66A,03,02,,,1407,"(44.98920852, -93.18006124)"
06/04/2019 12:00:00 AM,140,St. Paul,06,W-06,1320,ST. PAUL W-6 P-04,4,67,67A,06,02,,,1934,"(44.98111325, -93.03582326)"
06/04/2019 12:00:00 AM,140,St. Paul,07,W-07,1440,ST. PAUL W-7 P-02,4,67,67A,06,02,,,1303,"(44.96463965, -93.04034299)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0780,ST. PAUL W-2 P-11,4,65,65B,05,02,,,2868,"(44.94825632, -93.08141786)"
06/04/2019 12:00:00 AM,140,St. Paul,03,W-03,0940,ST. PAUL W-3 P-11,4,64,64B,05,02,,,1969,"(44.89945014, -93.1584212)"
06/04/2019 12:00:00 AM,140,St. Paul,06,W-06,1370,ST. PAUL W-6 P-09,4,67,67A,06,02,,,2370,"(44.97177384, -93.02110681)"
06/04/2019 12:00:00 AM,120,Roseville,,,0480,ROSEVILLE P-06,4,66,66A,02,02,,,2020,"(45.01144208, -93.16360794)"
06/04/2019 12:00:00 AM,070,Maplewood,,,0170,MAPLEWOOD P-05,4,43,43A,07,02,,,1351,"(45.00821477, -93.03203585)"
06/04/2019 12:00:00 AM,190,White Bear Lake,01,W-01,1740,WHITE BEAR LAKE W-1 P-1,4,38,38B,07,02,,,2866,"(45.080567, -93.023119)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0678,ST. PAUL W-1 P-16,4,66,66B,03,02,,,238,"(44.96827146, -93.1358605)"
06/04/2019 12:00:00 AM,140,St. Paul,01,W-01,0630,ST. PAUL W-1 P-10,4,65,65B,03,02,,,465,"(44.96632286, -93.1031013)"
06/04/2019 12:00:00 AM,140,St. Paul,03,W-03,0900,ST. PAUL W-3 P-07,4,64,64A,04,02,,,1404,"(44.93791317, -93.17212112)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1130,ST. PAUL W-4 P-14,4,65,65A,04,02,,,1475,"(44.95929925, -93.16191882)"
06/04/2019 12:00:00 AM,140,St. Paul,05,W-05,1250,ST. PAUL W-5 P-10,4,67,67B,05,02,,,661,"(44.9631698, -93.08273582)"
06/04/2019 12:00:00 AM,140,St. Paul,02,W-02,0820,ST. PAUL W-2 P-15,4,65,65B,05,02,,,2716,"(44.9329321, -93.06829475)"
06/04/2019 12:00:00 AM,140,St. Paul,04,W-04,1020,ST. PAUL W-4 P-03,4,64,64A,04,02,,,2316,"(44.96601579, -93.19485391)"
10/01/2019 12:00:00 AM,140,St. Paul,02,W-02,0770,ST. PAUL W-2 P-10,4,67,67B,05,02,,,98,"(44.96037893, -93.08772901)"
10/01/2019 12:00:00 AM,090,New Brighton,,,0335,NEW BRIGHTON P-2,4,41,41B,02,02,,,1132,"(45.04650826, -93.21322521)"
10/01/2019 12:00:00 AM,190,White Bear Lake,02,W-02,1750,WHITE BEAR LAKE W-2 P-1,4,38,38B,07,02,,,3504,"(45.08996792, -93.01452844)"
10/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1080,ST. PAUL W-4 P-09,4,64,64A,04,02,,,1664,"(44.95897439, -93.17972776)"
10/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1240,ST. PAUL W-5 P-09,4,66,66B,03,02,,,1783,"(44.97214266, -93.08218397)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0840,ST. PAUL W-3 P-01,4,64,64B,04,02,,,2089,"(44.92810952, -93.19439107)"
10/01/2019 12:00:00 AM,140,St. Paul,07,W-07,1550,ST. PAUL W-7 P-13,4,67,67B,06,02,,,1928,"(44.91666622, -93.01019797)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0620,ST. PAUL W-1 P-09,4,65,65A,03,02,,,2367,"(44.96031573, -93.11667263)"
10/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1380,ST. PAUL W-6 P-10,4,67,67A,06,02,,,1019,"(44.98829121, -93.03024885)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0890,ST. PAUL W-3 P-06,4,64,64B,05,02,,,2146,"(44.90708124, -93.17976168)"
10/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1390,ST. PAUL W-6 P-11,4,67,67A,07,02,,,1716,"(44.98687722, -93.01446586)"
10/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1190,ST. PAUL W-5 P-04,4,66,66B,03,02,,,3594,"(44.98458545, -93.11604465)"
10/01/2019 12:00:00 AM,010,Arden Hills,,,0020,ARDEN HILLS P-2,4,42,42A,01,02,,,1298,"(45.05832386, -93.1700117)"
10/01/2019 12:00:00 AM,140,St. Paul,02,W-02,0730,ST. PAUL W-2 P-06,4,64,64B,05,02,,,620,"(44.91006454, -93.14936068)"
10/01/2019 12:00:00 AM,040,Gem Lake,,,0080,GEM LAKE P-1,4,42,42B,01,02,,,350,"(45.05796451, -93.04050851)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0610,ST. PAUL W-1 P-08,4,65,65A,04,02,,,2140,"(44.94851829, -93.11757859)"
10/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1200,ST. PAUL W-5 P-05,4,66,66B,03,02,,,1904,"(44.98277307, -93.09671743)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0850,ST. PAUL W-3 P-02,4,64,64B,04,02,,,2501,"(44.93302148, -93.18145763)"
10/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1040,ST. PAUL W-4 P-05,4,64,64A,04,02,,,1344,"(44.94484266, -93.18229082)"
10/01/2019 12:00:00 AM,090,New Brighton,,,0330,NEW BRIGHTON P-1,4,41,41B,02,02,,,1740,"(45.04246437, -93.19462754)"
10/01/2019 12:00:00 AM,110,North St. Paul,,,0390,NORTH ST. PAUL P-1,4,43,43B,07,02,,,1886,"(45.00954809, -92.9998026)"
10/01/2019 12:00:00 AM,180,White Bear Twp,,,1710,WHITE BEAR TWP P-2,4,38,38B,01,02,,,2473,"(45.11125061, -92.99981571)"
10/01/2019 12:00:00 AM,140,St. Paul,02,W-02,0690,ST. PAUL W-2 P-02,4,64,64A,04,02,,,1691,"(44.93647138, -93.13541492)"
10/01/2019 12:00:00 AM,070,Maplewood,,,0230,MAPLEWOOD P-11,4,53,53A,07,02,,,1744,"(44.96340579, -92.99476345)"
10/01/2019 12:00:00 AM,140,St. Paul,07,W-07,1450,ST. PAUL W-7 P-03,4,67,67B,06,02,,,1553,"(44.95991154, -93.05327889)"
10/01/2019 12:00:00 AM,190,White Bear Lake,03,W-03,1760,WHITE BEAR LAKE W-3 P-1,4,38,38B,07,02,,,2591,"(45.0619086, -93.00948446)"
10/01/2019 12:00:00 AM,090,New Brighton,,,0355,NEW BRIGHTON P-6,4,41,41A,02,02,,,1731,"(45.07449253, -93.22170092)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0920,ST. PAUL W-3 P-09,4,64,64B,05,02,,,2511,"(44.92334053, -93.16702302)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0660,ST. PAUL W-1 P-13,4,64,64A,04,02,,,1174,"(44.94340805, -93.1212741)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0970,ST. PAUL W-3 P-14,4,64,64B,05,02,,,3618,"(44.92210007, -93.15251731)"
10/01/2019 12:00:00 AM,170,Vadnais Heights,,,1670,VADNAIS HEIGHTS P-2,4,42,42B,01,02,,,2439,"(45.0709739, -93.06783954)"
10/01/2019 12:00:00 AM,060,Little Canada,,,0110,LITTLE CANADA P-2,4,42,42B,02,02,,,2312,"(45.016509, -93.084087)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0540,ST. PAUL W-1 P-01,4,64,64A,04,02,,,1170,"(44.94322085, -93.1565547)"
10/01/2019 12:00:00 AM,140,St. Paul,07,W-07,1490,ST. PAUL W-7 P-07,4,67,67B,06,02,,,1300,"(44.95442457, -93.0359483)"
10/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1110,ST. PAUL W-4 P-12,4,66,66B,03,02,,,1727,"(44.97705294, -93.15409814)"
10/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1300,ST. PAUL W-6 P-02,4,67,67A,06,02,,,1267,"(44.98428335, -93.05712747)"
10/01/2019 12:00:00 AM,140,St. Paul,02,W-02,0760,ST. PAUL W-2 P-09,4,65,65B,05,02,,,2064,"(44.95333643, -93.09306737)"
10/01/2019 12:00:00 AM,140,St. Paul,03,W-03,0960,ST. PAUL W-3 P-13,4,64,64B,04,02,,,1855,"(44.93269209, -93.15748988)"
10/01/2019 12:00:00 AM,070,Maplewood,,,0150,MAPLEWOOD P-03,4,43,43A,07,02,,,1892,"(44.99971138, -93.05119151)"
10/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1350,ST. PAUL W-6 P-07,4,66,66B,06,02,,,681,"(44.97383341, -93.07481222)"
10/01/2019 12:00:00 AM,110,North St. Paul,,,0420,NORTH ST. PAUL P-4,4,43,43B,07,02,,,1699,"(45.02487933, -92.99826011)"
10/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1400,ST. PAUL W-6 P-12,4,67,67A,06,02,,,1197,"(44.97944763, -93.01917904)"
10/01/2019 12:00:00 AM,140,St. Paul,02,W-02,0720,ST. PAUL W-2 P-05,4,65,65B,05,02,,,2398,"(44.93110667, -93.12681418)"
10/01/2019 12:00:00 AM,140,St. Paul,06,W-06,1340,ST. PAUL W-6 P-06,4,67,67A,06,02,,,2599,"(44.9718061, -93.0679685)"
10/01/2019 12:00:00 AM,140,St. Paul,04,W-04,1070,ST. PAUL W-4 P-08,4,64,64A,04,02,,,2224,"(44.96235506, -93.17207461)"
10/01/2019 12:00:00 AM,010,Arden Hills,,,0030,ARDEN HILLS P-3,4,42,42A,01,02,,,2046,"(45.08639736, -93.16649465)"
10/01/2019 12:00:00 AM,190,White Bear Lake,03,W-03,1765,WHITE BEAR LAKE W-3 P-2,4,43,43A,07,02,,,384,"(45.05558011, -93.00112548)"
10/01/2019 12:00:00 AM,090,New Brighton,,,0350,NEW BRIGHTON P-5,4,41,41A,02,02,,,1702,"(45.07419009, -93.19725448)"
10/01/2019 12:00:00 AM,090,New Brighton,,,0360,NEW BRIGHTON P-7,4,41,41A,02,02,,,2060,"(45.07221823, -93.21025161)"
10/01/2019 12:00:00 AM,150,Shoreview,,,1580,SHOREVIEW P-1,4,42,42B,01,02,,,1386,"(45.03946796, -93.12660951)"
10/01/2019 12:00:00 AM,120,Roseville,,,0460,ROSEVILLE P-04,4,42,42B,02,02,,,3388,"(45.02774302, -93.1210191)"
10/01/2019 12:00:00 AM,180,White Bear Twp,,,1720,WHITE BEAR TWP P-3,4,38,38B,01,02,,,821,"(45.07824363, -92.99480962)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0650,ST. PAUL W-1 P-12,4,65,65B,04,02,,,335,"(44.94501034, -93.11281195)"
10/01/2019 12:00:00 AM,070,Maplewood,,,0190,MAPLEWOOD P-07,4,43,43A,07,02,,,2221,"(45.02754111, -93.04243011)"
10/01/2019 12:00:00 AM,150,Shoreview,,,1600,SHOREVIEW P-2,4,42,42B,01,02,,,3667,"(45.05509409, -93.12579994)"
10/01/2019 12:00:00 AM,070,Maplewood,,,0240,MAPLEWOOD P-12,4,53,53A,07,02,,,2209,"(44.93613251, -92.99580359)"
10/01/2019 12:00:00 AM,120,Roseville,,,0450,ROSEVILLE P-03,4,42,42B,02,02,,,3108,"(45.0282747, -93.14714187)"
10/01/2019 12:00:00 AM,140,St. Paul,01,W-01,0600,ST. PAUL W-1 P-07,4,64,64A,04,02,,,1495,"(44.94316382, -93.13640992)"
10/01/2019 12:00:00 AM,140,St. Paul,05,W-05,1210,ST. PAUL W-5 P-06,4,65,65A,03,02,,,1905,"(44.97378683, -93.11615762)"
