Address,Latitude,Longitude,TotalMemberHH
"936 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564727,-93.1397573,2.0
"936 THOMAS AVE, ST PAUL, MN, 55104",44.9591693,-93.139724,3.0
"937 CARROLL AVE, ST PAUL, MN, 55104",44.9505542,-93.14004020000002,2.0
"937 CHARLES AVE, ST PAUL, MN, 55104",44.9577475,-93.13976459999999,1.0
"937 HAGUE AVE, ST PAUL, MN, 55104",44.945999,-93.1397377,2.0
"937 IGLEHART AVE, ST PAUL, MN, 55104",44.949658,-93.1398357,1.0
"937 LAUREL AVE, ST PAUL, MN, 55104",44.9451974,-93.1397377,3.0
"937 MARION ST, ST PAUL, MN, 55117",44.9695615,-93.11004229999999,1.0
"937 MARSHALL AVE, ST PAUL, MN, 55104",44.948828000000006,-93.139696,2.0
"937 MINNEHAHA AVE W, ST PAUL, MN, 55104",44.9630379,-93.1397258,2.0
"937 SELBY AVE, ST PAUL, MN, 55104",44.9468183,-93.1397573,2.0
"937 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523363,-93.13981609999999,2.0
"937 SUMMIT AVE, ST PAUL, MN, 55105",44.94184509999999,-93.1397377,3.0
"937 THOMAS AVE, ST PAUL, MN, 55104",44.9595699,-93.1397287,1.0
"937 UNIVERSITY AVE W, ST PAUL, MN, 55104",44.9559209,-93.1397289,3.0
"938 CARROLL AVE, ST PAUL, MN, 55104",44.95009520000001,-93.1398357,1.0
"938 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528641,-93.1398357,1.0
"938 FARRINGTON ST, ST PAUL, MN, 55117",44.9695727,-93.1133154,1.0
"938 FULLER AVE, ST PAUL, MN, 55104",44.9537384,-93.1398357,1.0
"938 HAGUE AVE, ST PAUL, MN, 55104",44.9455596,-93.13981609999999,3.0
"939 AURORA AVE, ST PAUL, MN, 55104",44.9550499,-93.1398357,1.0
"939 CARROLL AVE, ST PAUL, MN, 55104",44.950554,-93.1400612,2.0
"939 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532284,-93.1398357,2.0
"939 DAYTON AVE, ST PAUL, MN, 55104",44.9476751,-93.1397377,3.0
"939 FULLER AVE, ST PAUL, MN, 55104",44.9541756,-93.1398357,2.0
"939 GALTIER ST, ST PAUL, MN, 55117",44.969629,-93.111363,1.0
"939 IGLEHART AVE, ST PAUL, MN, 55104",44.9496584,-93.139888,1.0
"939 SHERBURNE AVE, ST PAUL, MN, 55104",44.95683270000001,-93.1399141,1.0
"94 FRONT AVE, ST PAUL, MN, 55117",44.97014250000001,-93.1040733,2.0
"94 OXFORD ST N, ST PAUL, MN, 55104",44.9443568,-93.143814,1.0
"94 WINNIPEG AVE, ST PAUL, MN, 55117",44.9672474,-93.1040147,1.0
"940 ALBEMARLE ST, ST PAUL, MN, 55117",44.9695718,-93.1069782,4.0
"940 ASHLAND AVE, ST PAUL, MN, 55104",44.94366210000001,-93.1399632,3.0
"940 CHARLES AVE, ST PAUL, MN, 55104",44.9573426,-93.1399168,1.0
"940 DAYTON AVE, ST PAUL, MN, 55104",44.9472512,-93.1399141,5.0
"940 LAFOND AVE, ST PAUL, MN, 55104",44.96007729999999,-93.1398237,2.0
"940 LAUREL AVE, ST PAUL, MN, 55104",44.9447559,-93.1398945,2.0
"940 MARSHALL AVE, ST PAUL, MN, 55104",44.9482714,-93.1399141,1.0
"940 PARK ST, ST PAUL, MN, 55117",44.96966219999999,-93.1036479,5.0
"940 PORTLAND AVE, ST PAUL, MN, 55104",44.94256960000001,-93.1398945,2.0
"940 SELBY AVE, ST PAUL, MN, 55104",44.94635299999999,-93.1399,2.0
"940 SHERBURNE AVE, ST PAUL, MN, 55104",44.95643200000001,-93.1399141,1.0
"940 THOMAS AVE, ST PAUL, MN, 55104",44.959164,-93.13992,2.0
"941 CARROLL AVE, ST PAUL, MN, 55104",44.95055379999999,-93.1400822,2.0
"941 DAYTON AVE, ST PAUL, MN, 55104",44.9476884,-93.1399141,3.0
"941 EDMUND AVE, ST PAUL, MN, 55104",44.9586544,-93.1399034,2.0
"941 HAGUE AVE, ST PAUL, MN, 55104",44.94597599999999,-93.1399141,5.0
"941 LAUREL AVE, ST PAUL, MN, 55104",44.945191,-93.1399729,4.0
"941 PORTLAND AVE, ST PAUL, MN, 55104",44.94307970000001,-93.1398945,2.0
"941 SELBY AVE, ST PAUL, MN, 55104",44.946814,-93.1399141,2.0
"942 ASHLAND AVE, ST PAUL, MN, 55104",44.9436584,-93.1400513,7.0
"942 AURORA AVE, ST PAUL, MN, 55104",44.9546438,-93.1400317,2.0
"942 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528598,-93.1399925,2.0
"942 DAYTON AVE, ST PAUL, MN, 55104",44.9473224,-93.1400757,1.0
"942 EDMUND AVE, ST PAUL, MN, 55104",44.9582319,-93.140034,5.0
"942 FULLER AVE, ST PAUL, MN, 55104",44.9537341,-93.1399925,1.0
"942 GALTIER ST, ST PAUL, MN, 55117",44.9696217,-93.1108447,2.0
"942 HAGUE AVE, ST PAUL, MN, 55104",44.9456094,-93.1399925,2.0
"942 MARION ST, ST PAUL, MN, 55117",44.9696215,-93.10950849999999,2.0
"942 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564277,-93.1400709,4.0
"942 WESTERN AVE N, ST PAUL, MN, 55117",44.9696592,-93.11583040000001,3.0
"943 AURORA AVE, ST PAUL, MN, 55104",44.9550091,-93.1399925,1.0
"943 CARROLL AVE, ST PAUL, MN, 55104",44.950467,-93.1401015,1.0
"943 IGLEHART AVE, ST PAUL, MN, 55104",44.949653700000006,-93.1399925,2.0
"943 MARSHALL AVE, ST PAUL, MN, 55104",44.9487804,-93.1399533,4.0
"943 ST ANTHONY AVE, ST PAUL, MN, 55104",44.952332,-93.1399729,4.0
"943 SUMMIT AVE, ST PAUL, MN, 55105",44.9418574,-93.1399533,3.0
"943 THOMAS AVE, ST PAUL, MN, 55104",44.95961639999999,-93.1400286,5.0
"944 ALBEMARLE ST, ST PAUL, MN, 55117",44.9696808,-93.10699,6.0
"944 ASHLAND AVE, ST PAUL, MN, 55104",44.9436627,-93.1401297,1.0
"944 CHARLES AVE, ST PAUL, MN, 55104",44.9573383,-93.1400735,4.0
"944 DAYTON AVE, ST PAUL, MN, 55104",44.9472469,-93.1400709,1.0
"944 GALTIER ST, ST PAUL, MN, 55117",44.9696866,-93.1108026,1.0
"944 IGLEHART AVE, ST PAUL, MN, 55104",44.9492144,-93.1400709,1.0
"944 LAUREL AVE, ST PAUL, MN, 55104",44.9447516,-93.1400513,1.0
"944 MARSHALL AVE, ST PAUL, MN, 55104",44.9482671,-93.1400709,2.0
"944 SELBY AVE, ST PAUL, MN, 55104",44.94640889999999,-93.1400709,4.0
"944 THOMAS AVE, ST PAUL, MN, 55104",44.959196,-93.14008079999999,2.0
"944 WOODBRIDGE ST, ST PAUL, MN, 55117",44.96970899999999,-93.1082998,3.0
"945 ALBEMARLE ST, ST PAUL, MN, 55117",44.9696659,-93.1075386,1.0
"945 ASHLAND AVE, ST PAUL, MN, 55104",44.9441509,-93.1400317,3.0
"945 CARROLL AVE, ST PAUL, MN, 55104",44.950553,-93.14015959999999,2.0
"945 CHARLES AVE, ST PAUL, MN, 55104",44.9577389,-93.1400782,1.0
"945 DAYTON AVE, ST PAUL, MN, 55104",44.9477206,-93.1400709,3.0
"945 EDMUND AVE, ST PAUL, MN, 55104",44.9586501,-93.1400602,2.0
"945 HAGUE AVE, ST PAUL, MN, 55104",44.9459717,-93.1400709,1.0
"945 MARION ST, ST PAUL, MN, 55117",44.969698,-93.1100474,1.0
"945 SELBY AVE, ST PAUL, MN, 55104",44.9468097,-93.1400709,1.0
"945 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568284,-93.1400709,2.0
"945 WOODBRIDGE ST, ST PAUL, MN, 55117",44.9697772,-93.1088082,2.0
"946 ASHLAND AVE, ST PAUL, MN, 55104",44.9436541,-93.1402081,2.0
"946 AURORA AVE, ST PAUL, MN, 55104",44.9546405,-93.1401493,3.0
"946 CARROLL AVE, ST PAUL, MN, 55104",44.9501241,-93.1401101,1.0
"946 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528378,-93.1401297,3.0
"946 EDMUND AVE, ST PAUL, MN, 55104",44.95824520000001,-93.1402124,1.0
"946 FARRINGTON ST, ST PAUL, MN, 55117",44.9697725,-93.1133371,3.0
"946 FULLER AVE, ST PAUL, MN, 55104",44.9537121,-93.1401297,2.0
"946 LAFOND AVE, ST PAUL, MN, 55104",44.9600698,-93.140098,1.0
"946 LAUREL AVE, ST PAUL, MN, 55104",44.9447844,-93.1401197,2.0
"946 MARION ST, ST PAUL, MN, 55117",44.969758,-93.1095135,1.0
"946 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564598,-93.1402277,3.0
"946 WESTERN AVE N, ST PAUL, MN, 55117",44.9697681,-93.1158423,2.0
"947 AURORA AVE, ST PAUL, MN, 55104",44.9550048,-93.1401493,1.0
"947 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532605,-93.1399925,3.0
"947 DAYTON AVE, ST PAUL, MN, 55104",44.94773499999999,-93.1402081,3.0
"947 FULLER AVE, ST PAUL, MN, 55104",44.9541305,-93.1401493,3.0
"947 IGLEHART AVE, ST PAUL, MN, 55104",44.9496494,-93.1401493,2.0
"947 MARION ST, ST PAUL, MN, 55117",44.96975250000001,-93.11005329999999,2.0
"947 OXFORD ST N, ST PAUL, MN, 55103",44.9698662,-93.14424079999999,2.0
"947 PORTLAND AVE, ST PAUL, MN, 55104",44.943144,-93.1402081,1.0
"947 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9522979,-93.1401465,1.0
"947 WESTERN AVE N, ST PAUL, MN, 55117",44.96975430000001,-93.1163517,2.0
"948 ALBEMARLE ST, ST PAUL, MN, 55117",44.96975399999999,-93.106886,1.0
"948 ASHLAND AVE, ST PAUL, MN, 55104",44.94366309999999,-93.14025579999999,1.0
"948 CHARLES AVE, ST PAUL, MN, 55104",44.957334,-93.1402303,1.0
"948 DAYTON AVE, ST PAUL, MN, 55104",44.9472426,-93.1402277,2.0
"948 HAGUE AVE, ST PAUL, MN, 55104",44.9456217,-93.1402081,6.0
"948 IGLEHART AVE, ST PAUL, MN, 55104",44.94921009999999,-93.1402277,1.0
"948 LAUREL AVE, ST PAUL, MN, 55104",44.944766,-93.1401885,1.0
"948 MARSHALL AVE, ST PAUL, MN, 55104",44.94826279999999,-93.1402277,1.0
"948 PORTLAND AVE, ST PAUL, MN, 55104",44.9425588,-93.1402865,3.0
"948 THOMAS AVE, ST PAUL, MN, 55104",44.9591928,-93.1401984,4.0
"948 WOODBRIDGE ST, ST PAUL, MN, 55117",44.9697822,-93.1082881,1.0
"949 ASHLAND AVE, ST PAUL, MN, 55104",44.9441466,-93.1401885,3.0
"949 CENTRAL AVE W, ST PAUL, MN, 55104",44.95325620000001,-93.1401493,1.0
"949 CHARLES AVE, ST PAUL, MN, 55104",44.9577346,-93.140235,1.0
"949 EDMUND AVE, ST PAUL, MN, 55104",44.9586458,-93.140217,2.0
"949 FULLER AVE, ST PAUL, MN, 55104",44.9541273,-93.1402669,1.0
"949 HAGUE AVE, ST PAUL, MN, 55104",44.9459674,-93.1402277,4.0
"949 IGLEHART AVE, ST PAUL, MN, 55104",44.94958520000001,-93.14031640000002,3.0
"949 LAUREL AVE, ST PAUL, MN, 55104",44.9451845,-93.1402081,2.0
"949 MARSHALL AVE, ST PAUL, MN, 55104",44.9488104,-93.1401885,2.0
"949 SELBY AVE, ST PAUL, MN, 55104",44.9468054,-93.1402277,1.0
"949 SHERBURNE AVE, ST PAUL, MN, 55104",44.95682410000001,-93.1402277,2.0
"949 ST ANTHONY AVE, ST PAUL, MN, 55104",44.95234110000001,-93.140306,2.0
"949 THOMAS AVE, ST PAUL, MN, 55104",44.959556,-93.1402382,2.0
"95 ARUNDEL ST, ST PAUL, MN, 55102",44.944164,-93.1188916,1.0
"95 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.9443017,-93.1471458,2.0
"95 MACKUBIN ST, ST PAUL, MN, 55102",44.9441841,-93.1214969,1.0
"95 VICTORIA ST N, ST PAUL, MN, 55104",44.9442797,-93.1388499,2.0
"950 ALBEMARLE ST, ST PAUL, MN, 55117",44.9698264,-93.1069393,2.0
"950 ASHLAND AVE, ST PAUL, MN, 55104",44.9437227,-93.1403648,1.0
"950 AURORA AVE, ST PAUL, MN, 55104",44.9546727,-93.140306,3.0
"950 CARROLL AVE, ST PAUL, MN, 55104",44.9500823,-93.140306,2.0
"950 CENTRAL AVE W, ST PAUL, MN, 55104",44.95281470000001,-93.140306,2.0
"950 FULLER AVE, ST PAUL, MN, 55104",44.9537078,-93.1402865,3.0
"950 GALTIER ST, ST PAUL, MN, 55117",44.96989470000001,-93.1108547,2.0
"950 LAFOND AVE, ST PAUL, MN, 55104",44.9600479,-93.1402332,2.0
"950 LAUREL AVE, ST PAUL, MN, 55104",44.9448275,-93.1402547,2.0
"950 MARION ST, ST PAUL, MN, 55117",44.9698296,-93.1095606,1.0
"950 SELBY AVE, ST PAUL, MN, 55104",44.9464046,-93.1402277,2.0
"950 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564555,-93.1403844,2.0
"951 ALBEMARLE ST, ST PAUL, MN, 55117",44.969885,-93.1075231,2.0
"951 AURORA AVE, ST PAUL, MN, 55104",44.955037,-93.140306,2.0
"951 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532706,-93.1402865,1.0
"951 GALTIER ST, ST PAUL, MN, 55117",44.9699655,-93.1112653,2.0
"951 HAGUE AVE, ST PAUL, MN, 55104",44.9459818,-93.1403648,2.0
"951 IGLEHART AVE, ST PAUL, MN, 55104",44.94968400000001,-93.14028,4.0
"951 LAUREL AVE, ST PAUL, MN, 55104",44.9451802,-93.1403648,2.0
"951 MARION ST, ST PAUL, MN, 55117",44.96989779999999,-93.1100691,3.0
"952 ALBEMARLE ST, ST PAUL, MN, 55117",44.9698988,-93.1070137,2.0
"952 ASHLAND AVE, ST PAUL, MN, 55104",44.9438188,-93.1403503,1.0
"952 CHARLES AVE, ST PAUL, MN, 55104",44.9573109,-93.1404408,1.0
"952 DAYTON AVE, ST PAUL, MN, 55104",44.9472383,-93.1403844,5.0
"952 EDMUND AVE, ST PAUL, MN, 55104",44.9582409,-93.1403691,2.0
"952 HAGUE AVE, ST PAUL, MN, 55104",44.94559870000001,-93.1403844,2.0
"952 IGLEHART AVE, ST PAUL, MN, 55104",44.9492422,-93.1403844,1.0
"952 LAFOND AVE, ST PAUL, MN, 55104",44.9600623,-93.1403724,2.0
"952 LAUREL AVE, ST PAUL, MN, 55104",44.9447982,-93.1403452,2.0
"952 MARSHALL AVE, ST PAUL, MN, 55104",44.9482585,-93.1403844,4.0
"952 THOMAS AVE, ST PAUL, MN, 55104",44.9591885,-93.1403552,2.0
"952 WESTERN AVE N, ST PAUL, MN, 55117",44.96986829999999,-93.1158434,1.0
"953 ASHLAND AVE, ST PAUL, MN, 55104",44.9441423,-93.1403452,3.0
"953 DAYTON AVE, ST PAUL, MN, 55104",44.94765779999999,-93.1403648,4.0
"953 EDMUND AVE, ST PAUL, MN, 55104",44.9586591,-93.1403954,3.0
"953 HAGUE AVE, ST PAUL, MN, 55104",44.9460158,-93.1404169,2.0
"953 IGLEHART AVE, ST PAUL, MN, 55104",44.9496231,-93.1404432,2.0
"953 LAFOND AVE, ST PAUL, MN, 55104",44.9604126,-93.14040059999999,4.0
"953 MARION ST, ST PAUL, MN, 55117",44.96997150000001,-93.1100378,2.0
"953 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568562,-93.1403844,1.0
"953 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523368,-93.1404628,3.0
"953 THOMAS AVE, ST PAUL, MN, 55104",44.9595527,-93.1403558,2.0
"954 ASHLAND AVE, ST PAUL, MN, 55104",44.9437007,-93.140502,1.0
"954 AURORA AVE, ST PAUL, MN, 55104",44.95465069999999,-93.1404432,2.0
"954 CARROLL AVE, ST PAUL, MN, 55104",44.95011450000001,-93.1404628,1.0
"954 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528292,-93.1404432,3.0
"954 FULLER AVE, ST PAUL, MN, 55104",44.9537212,-93.1404628,2.0
"954 SELBY AVE, ST PAUL, MN, 55104",44.94640029999999,-93.1403844,1.0
"955 ALBEMARLE ST, ST PAUL, MN, 55117",44.9699576,-93.107531,3.0
"955 AURORA AVE, ST PAUL, MN, 55104",44.955015,-93.1404432,5.0
"955 CENTRAL AVE W, ST PAUL, MN, 55104",44.95324760000001,-93.1404628,3.0
"955 EDMUND AVE, ST PAUL, MN, 55104",44.9586548,-93.1405522,6.0
"955 FULLER AVE, ST PAUL, MN, 55104",44.9541219,-93.1404628,2.0
"955 LAFOND AVE, ST PAUL, MN, 55104",44.9604129,-93.1404882,1.0
"955 MARSHALL AVE, ST PAUL, MN, 55104",44.9488039,-93.14042359999999,3.0
"955 PORTLAND AVE, ST PAUL, MN, 55104",44.9431375,-93.1404432,2.0
"955 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568519,-93.1405412,3.0
"955 SUMMIT AVE, ST PAUL, MN, 55105",44.94183,-93.1402865,4.0
"955 THOMAS AVE, ST PAUL, MN, 55104",44.9595308,-93.140491,1.0
"956 ASHLAND AVE, ST PAUL, MN, 55104",44.94366429999999,-93.1405905,2.0
"956 CHARLES AVE, ST PAUL, MN, 55104",44.9573617,-93.1405478,3.0
"956 DAYTON AVE, ST PAUL, MN, 55104",44.94723399999999,-93.1405412,2.0
"956 EDMUND AVE, ST PAUL, MN, 55104",44.9582729,-93.14052990000002,1.0
"956 HAGUE AVE, ST PAUL, MN, 55104",44.9455933,-93.1405804,2.0
"956 IGLEHART AVE, ST PAUL, MN, 55104",44.949239,-93.140502,2.0
"956 LAUREL AVE, ST PAUL, MN, 55104",44.9448115,-93.14052159999999,1.0
"956 MARSHALL AVE, ST PAUL, MN, 55104",44.9482542,-93.1405412,1.0
"956 PORTLAND AVE, ST PAUL, MN, 55104",44.94262519999999,-93.14052159999999,2.0
"956 SELBY AVE, ST PAUL, MN, 55104",44.94641470000001,-93.14052159999999,1.0
"956 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564512,-93.1405412,1.0
"956 THOMAS AVE, ST PAUL, MN, 55104",44.9591831,-93.1405511,1.0
"956 WESTERN AVE N, ST PAUL, MN, 55117",44.96995089999999,-93.1158229,1.0
"957 ASHLAND AVE, ST PAUL, MN, 55104",44.9441557,-93.14052159999999,2.0
"957 CARROLL AVE, ST PAUL, MN, 55104",44.95049540000001,-93.14052159999999,1.0
"957 CHARLES AVE, ST PAUL, MN, 55104",44.957726,-93.1405485,3.0
"957 DAYTON AVE, ST PAUL, MN, 55104",44.94767119999999,-93.1405412,2.0
"957 HAGUE AVE, ST PAUL, MN, 55104",44.94597750000001,-93.14052159999999,2.0
"957 LAFOND AVE, ST PAUL, MN, 55104",44.9604133,-93.1405757,1.0
"957 LAUREL AVE, ST PAUL, MN, 55104",44.9451936,-93.1405412,2.0
"957 SELBY AVE, ST PAUL, MN, 55104",44.9467968,-93.1405412,2.0
"957 THOMAS AVE, ST PAUL, MN, 55104",44.9595463,-93.140591,2.0
"958 ASHLAND AVE, ST PAUL, MN, 55104",44.9437141,-93.1406784,2.0
"958 AURORA AVE, ST PAUL, MN, 55104",44.9546464,-93.1406,3.0
"958 CARROLL AVE, ST PAUL, MN, 55104",44.9501289,-93.1406,1.0
"958 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528426,-93.1406196,1.0
"958 FULLER AVE, ST PAUL, MN, 55104",44.9537169,-93.1406196,1.0
"958 LAFOND AVE, ST PAUL, MN, 55104",44.9600911,-93.14065079999999,1.0
"958 MARSHALL AVE, ST PAUL, MN, 55104",44.94823220000001,-93.1406784,3.0
"958 SHERBURNE AVE, ST PAUL, MN, 55104",44.9564657,-93.1406784,1.0
"959 AURORA AVE, ST PAUL, MN, 55104",44.9550284,-93.1406196,2.0
"959 CARROLL AVE, ST PAUL, MN, 55104",44.9505098,-93.1406588,1.0
"959 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532433,-93.1406196,2.0
"959 DAYTON AVE, ST PAUL, MN, 55104",44.9476492,-93.1406784,2.0
"959 FULLER AVE, ST PAUL, MN, 55104",44.9541176,-93.1406196,1.0
"959 GALTIER ST, ST PAUL, MN, 55117",44.9701098,-93.1113203,2.0
"959 IGLEHART AVE, ST PAUL, MN, 55104",44.9496188,-93.1406,1.0
"959 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568476,-93.140698,1.0
"96 ST ALBANS ST N, ST PAUL, MN, 55104",44.94421550000001,-93.128602,1.0
"96 VIRGINIA ST, ST PAUL, MN, 55102",44.9444313,-93.1144257,2.0
"96 WINNIPEG AVE, ST PAUL, MN, 55117",44.96724210000001,-93.1042106,2.0
"960 CHARLES AVE, ST PAUL, MN, 55104",44.9573574,-93.14070459999999,1.0
"960 DAYTON AVE, ST PAUL, MN, 55104",44.9472297,-93.140698,2.0
"960 EDMUND AVE, ST PAUL, MN, 55104",44.958267600000006,-93.1407259,3.0
"960 IGLEHART AVE, ST PAUL, MN, 55104",44.94919820000001,-93.1406588,3.0
"960 LAUREL AVE, ST PAUL, MN, 55104",44.94473439999999,-93.1406784,2.0
"960 PORTLAND AVE, ST PAUL, MN, 55104",44.94260329999999,-93.1406588,4.0
"960 THOMAS AVE, ST PAUL, MN, 55104",44.9591788,-93.1407079,3.0
"960 WESTERN AVE N, ST PAUL, MN, 55117",44.9700588,-93.1158739,1.0
"961 ASHLAND AVE, ST PAUL, MN, 55104",44.9441514,-93.1406784,2.0
"961 AURORA AVE, ST PAUL, MN, 55104",44.9550616,-93.1407372,2.0
"961 EDMUND AVE, ST PAUL, MN, 55104",44.9586692,-93.1406913,6.0
"961 FULLER AVE, ST PAUL, MN, 55104",44.9541321,-93.14075679999999,1.0
"961 HAGUE AVE, ST PAUL, MN, 55104",44.94597320000001,-93.1406784,2.0
"961 LAFOND AVE, ST PAUL, MN, 55104",44.9611026,-93.1407533,2.0
"961 LAUREL AVE, ST PAUL, MN, 55104",44.9451716,-93.1406784,2.0
"961 MARSHALL AVE, ST PAUL, MN, 55104",44.9488339,-93.1406588,2.0
"961 PORTLAND AVE, ST PAUL, MN, 55104",44.9431311,-93.1406784,2.0
"961 SELBY AVE, ST PAUL, MN, 55104",44.9468289,-93.140698,2.0
"961 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523647,-93.1407764,2.0
"961 THOMAS AVE, ST PAUL, MN, 55104",44.959542,-93.1407478,4.0
"962 AURORA AVE, ST PAUL, MN, 55104",44.9546421,-93.14075679999999,2.0
"962 CENTRAL AVE W, ST PAUL, MN, 55104",44.9528383,-93.1407764,3.0
"962 FULLER AVE, ST PAUL, MN, 55104",44.953749,-93.1407764,2.0
"962 HAGUE AVE, ST PAUL, MN, 55104",44.945606700000006,-93.14075679999999,2.0
"962 LAFOND AVE, ST PAUL, MN, 55104",44.9600868,-93.1408076,2.0
"962 SELBY AVE, ST PAUL, MN, 55104",44.94635,-93.140981,1.0
"962 SHERBURNE AVE, ST PAUL, MN, 55104",44.956479,-93.1408548,2.0
"963 DAYTON AVE, ST PAUL, MN, 55104",44.94764489999999,-93.1408352,2.0
"963 IGLEHART AVE, ST PAUL, MN, 55104",44.9496333,-93.1407372,2.0
"963 LAFOND AVE, ST PAUL, MN, 55104",44.9604143,-93.1408385,1.0
"964 ASHLAND AVE, ST PAUL, MN, 55104",44.9437286,-93.1408156,2.0
"964 CHARLES AVE, ST PAUL, MN, 55104",44.9573157,-93.14089659999999,1.0
"964 DAYTON AVE, ST PAUL, MN, 55104",44.94726179999999,-93.1408548,1.0
"964 EDMUND AVE, ST PAUL, MN, 55104",44.9582633,-93.1408827,2.0
"964 IGLEHART AVE, ST PAUL, MN, 55104",44.9491939,-93.1408156,1.0
"964 LAUREL AVE, ST PAUL, MN, 55104",44.9447301,-93.1408352,3.0
"964 MARSHALL AVE, ST PAUL, MN, 55104",44.948282,-93.1408548,1.0
"964 PORTLAND AVE, ST PAUL, MN, 55104",44.9426166,-93.1408352,2.0
"964 SELBY AVE, ST PAUL, MN, 55104",44.94641220000001,-93.1410059,1.0
"964 THOMAS AVE, ST PAUL, MN, 55104",44.9591569,-93.1408431,2.0
"965 ASHLAND AVE, ST PAUL, MN, 55104",44.9441471,-93.1408352,4.0
"965 CHARLES AVE, ST PAUL, MN, 55104",44.9577174,-93.14086209999999,1.0
"965 EDMUND AVE, ST PAUL, MN, 55104",44.9586286,-93.1408441,4.0
"965 HAGUE AVE, ST PAUL, MN, 55104",44.94598660000001,-93.1408548,2.0
"965 LAUREL AVE, ST PAUL, MN, 55104",44.945185,-93.1408548,2.0
"965 MARSHALL AVE, ST PAUL, MN, 55104",44.9487932,-93.1408156,1.0
"965 PORTLAND AVE, ST PAUL, MN, 55104",44.94310910000001,-93.1408156,2.0
"965 SELBY AVE, ST PAUL, MN, 55104",44.9468434,-93.1408352,2.0
"965 SHERBURNE AVE, ST PAUL, MN, 55104",44.9568433,-93.1408548,2.0
"965 SUMMIT AVE, ST PAUL, MN, 55105",44.94181500000001,-93.1408352,5.0
"966 ASHLAND AVE, ST PAUL, MN, 55104",44.94372429999999,-93.1409723,2.0
"966 AURORA AVE, ST PAUL, MN, 55104",44.95463779999999,-93.1409135,1.0
"966 CARROLL AVE, ST PAUL, MN, 55104",44.9501016,-93.14093309999998,1.0
"966 CHARLES AVE, ST PAUL, MN, 55104",44.9573499,-93.140979,4.0
"966 DAYTON AVE, ST PAUL, MN, 55104",44.9472586,-93.1409723,3.0
"966 FULLER AVE, ST PAUL, MN, 55104",44.95374580000001,-93.14089399999999,2.0
"966 IGLEHART AVE, ST PAUL, MN, 55104",44.9492438,-93.14099190000002,1.0
"966 LAFOND AVE, ST PAUL, MN, 55104",44.96004620000001,-93.1409604,2.0
"966 SELBY AVE, ST PAUL, MN, 55104",44.94643320000001,-93.1410331,2.0
"967 CARROLL AVE, ST PAUL, MN, 55104",44.9505023,-93.14093309999998,2.0
"967 CENTRAL AVE W, ST PAUL, MN, 55104",44.9532534,-93.1409135,3.0
"967 CHARLES AVE, ST PAUL, MN, 55104",44.9577505,-93.14098359999998,2.0
"967 FULLER AVE, ST PAUL, MN, 55104",44.9542006,-93.1409135,1.0
"967 LAFOND AVE, ST PAUL, MN, 55104",44.96041500000001,-93.1410137,3.0
"967 MARSHALL AVE, ST PAUL, MN, 55104",44.948828000000006,-93.140942,2.0
"967 ST ANTHONY AVE, ST PAUL, MN, 55104",44.9523239,-93.14093309999998,2.0
"967 THOMAS AVE, ST PAUL, MN, 55104",44.9595388,-93.1408654,2.0
"968 EDMUND AVE, ST PAUL, MN, 55104",44.95826,-93.1410002,3.0
"968 HAGUE AVE, ST PAUL, MN, 55104",44.94560240000001,-93.1409135,3.0
"968 LAUREL AVE, ST PAUL, MN, 55104",44.9447258,-93.14099190000002,2.0
"968 MARSHALL AVE, ST PAUL, MN, 55104",44.9482777,-93.1410115,2.0
"969 ASHLAND AVE, ST PAUL, MN, 55104",44.94414279999999,-93.14099190000002,3.0
"969 CARROLL AVE, ST PAUL, MN, 55104",44.950498,-93.1410899,1.0
"969 CHARLES AVE, ST PAUL, MN, 55104",44.9577462,-93.1411404,1.0
"969 HAGUE AVE, ST PAUL, MN, 55104",44.9459823,-93.1410115,4.0
"969 LAFOND AVE, ST PAUL, MN, 55104",44.9604154,-93.1411013,1.0
"969 LAUREL AVE, ST PAUL, MN, 55104",44.94518069999999,-93.1410115,2.0
"969 MARSHALL AVE, ST PAUL, MN, 55104",44.948828000000006,-93.1410269,2.0
