index,Block,Address,Latitude,Longitude
285,11x jessamine av e,"110 Jessamine Ave E, St Paul, MN 55117, USA",44.974499400000006,-93.0958672
286,11x pennsylvania av w,"110 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9607555,-93.1040278
287,11x sherburne av,"110 Sherburne Ave, St Paul, MN 55103, USA",44.9568439,-93.1046571
288,11x university av w,"110 University Ave W, St Paul, MN 55103, USA",44.9558426,-93.1058867
289,11x winter st,"110 Winter St, St Paul, MN 55103, USA",44.9596881,-93.10455019999999
290,11xx charles av,"1100 Charles Ave, St Paul, MN 55104, USA",44.9575521,-93.1467402
291,11xx edmund av,"1100 Edmund Ave W, St Paul, MN 55104, USA",44.9584615,-93.1467366
292,11xx university av w,"1100 University Ave W, St Paul, MN 55104, USA",44.9556268,-93.1464141
293,120x blair av,"1200 Blair Ave, St Paul, MN 55104, USA",44.9611396,-93.1508412
294,120x edmund av,"1200 Edmund Ave W, St Paul, MN 55104, USA",44.9582501,-93.1508301
295,120x minnehaha av w,"1200 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627595,-93.1509319
296,120x sherburne av,"1200 Sherburne Ave, St Paul, MN 55104, USA",44.9564605,-93.1508498
297,120x thomas av,"1200 Thomas Ave W, St Paul, MN 55104, USA",44.95916920000001,-93.1508497
298,120x university av w,"1200 University Ave W, St Paul, MN 55104, USA",44.9553739,-93.1507707
299,120x vanburen av,"1200 Van Buren Ave, St Paul, MN 55104, USA",44.9618455,-93.1508319
300,121x bigelow av,"1210 Bigelow Ln, St Paul, MN 55104, USA",44.9524133,-93.1506306
301,121x blair av,"1210 Blair Ave, St Paul, MN 55104, USA",44.9609657,-93.1512457
302,121x charles av,"1210 Charles Ave, St Paul, MN 55104, USA",44.9573593,-93.1512418
303,121x galtier st,"1210 Galtier St, St Paul, MN 55117, USA",44.9776564,-93.1110423
304,121x lafond av,"1210 Lafond Ave, St Paul, MN 55104, USA",44.9600555,-93.1512241
305,121x marshall av,"1210 Marshall Ave, St Paul, MN 55104, USA",44.9482941,-93.1512618
306,121x sherburne av,"1210 Sherburne Ave, St Paul, MN 55104, USA",44.95644859999999,-93.1512422
307,121x thomas av,"1210 Thomas Ave W, St Paul, MN 55104, USA",44.9591443,-93.1512417
308,121x university av w,"1210 University Ave W, St Paul, MN 55104, USA",44.9553653,-93.1511376
309,121x vanburen av,"1210 Van Buren Ave, St Paul, MN 55104, USA",44.961877,-93.151228
310,122x blair av,"1220 Blair Ave, St Paul, MN 55104, USA",44.9609463,-93.1519514
311,122x charles av,"1220 Charles Ave, St Paul, MN 55104, USA",44.9573399,-93.15194749999999
312,122x edmund av,"1220 Edmund Ave W, St Paul, MN 55104, USA",44.9584578,-93.1517697
313,122x lafond av,"1220 Lafond Ave, St Paul, MN 55104, USA",44.96026630000001,-93.1517663
314,122x marshall av,"1220 Marshall Ave, St Paul, MN 55104, USA",44.9485298,-93.151946
315,122x minnehaha av w,"1220 W Minnehaha Ave, St Paul, MN 55104, USA",44.96284259999999,-93.151885
316,122x sherburne av,"1220 Sherburne Ave, St Paul, MN 55104, USA",44.95644679999999,-93.1519675
317,122x thomas av,"1220 Thomas Ave W, St Paul, MN 55104, USA",44.9593633,-93.1517699
318,122x university av w,"1220 University Ave W, St Paul, MN 55104, USA",44.9556186,-93.151719
319,122x vanburen av,"1220 Van Buren Ave, St Paul, MN 55104, USA",44.9620713,-93.1517637
320,123x beech st,"1230 Beech St, St Paul, MN 55106, USA",44.9620021,-93.0486296
321,123x blair av,"1230 Blair Ave, St Paul, MN 55104, USA",44.960974,-93.1522691
322,123x carroll av,"1230 Carroll Ave, St Paul, MN 55104, USA",44.95027,-93.15255309999999
323,123x charles av,"1230 Charles Ave, St Paul, MN 55104, USA",44.9573323,-93.1522219
324,123x edmund av,"1230 Edmund Ave W, St Paul, MN 55104, USA",44.9582424,-93.1522435
325,123x lafond av,"1230 Lafond Ave, St Paul, MN 55104, USA",44.9600638,-93.1522475
326,123x minnehaha av w,"1230 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627419,-93.1523092
327,123x sherburne av,"1230 Sherburne Ave, St Paul, MN 55104, USA",44.95645800000001,-93.1522223
328,123x thomas av,"1230 Thomas Ave W, St Paul, MN 55104, USA",44.9591349,-93.1522435
329,123x university av w,"1230 University Ave W, St Paul, MN 55104, USA",44.95526359999999,-93.1522619
330,123x vanburen av,"1230 Van Buren Ave, St Paul, MN 55104, USA",44.96185000000001,-93.1522083
331,124x blair av,"1240 Blair Ave, St Paul, MN 55104, USA",44.9609621,-93.1527004
332,124x carroll av,"1240 Carroll Ave, St Paul, MN 55104, USA",44.9502706,-93.1527775
333,124x charles av,"1240 Charles Ave, St Paul, MN 55104, USA",44.95732839999999,-93.152655
334,124x edmund av,"1240 Edmund Ave W, St Paul, MN 55104, USA",44.9582469,-93.1526241
335,124x lafond av,"1240 Lafond Ave, St Paul, MN 55104, USA",44.9600407,-93.15263929999999
336,124x minnehaha av w,"1240 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627396,-93.1526253
337,124x sherburne av,"1240 Sherburne Ave, St Paul, MN 55104, USA",44.9564532,-93.15263399999999
338,124x stanthony av,"1240 St Anthony Ave, St Paul, MN 55104, USA",44.95225070000001,-93.152712
339,124x thomas av,"1240 Thomas Ave W, St Paul, MN 55104, USA",44.959122,-93.152714
340,124x university av w,"1240 University Ave W, St Paul, MN 55104, USA",44.95526280000001,-93.1525808
341,124x vanburen av,"1240 Van Buren Ave, St Paul, MN 55104, USA",44.9618534,-93.1526237
342,125x blair av,"1250 Blair Ave, St Paul, MN 55104, USA",44.9609534,-93.1530141
343,125x carroll av,"1250 Carroll Ave, St Paul, MN 55104, USA",44.9502712,-93.1530019
344,125x charles av,"1250 Charles Ave, St Paul, MN 55104, USA",44.957347,-93.15301
345,125x concordia av,"1250 Concordia Ave, St Paul, MN 55104, USA",44.950989,-93.15362569999999
346,125x donohue av,"1250 Donohue Ave, St Paul, MN 55104, USA",44.95346490000001,-93.153977
347,125x edmund av,"1250 Edmund Ave W, St Paul, MN 55104, USA",44.9582571,-93.1530316
348,125x lafond av,"1250 Lafond Ave, St Paul, MN 55104, USA",44.9600422,-93.1530316
349,125x sherburne av,"1250 Sherburne Ave, St Paul, MN 55104, USA",44.9564729,-93.1530064
350,125x vanburen av,"1250 Van Buren Ave, St Paul, MN 55104, USA",44.96182839999999,-93.1529925
351,126x 4 st e,"1260 4th St E, St Paul, MN 55106, USA",44.95835220000001,-93.047311
352,126x carroll av,"1260 Carroll Ave, St Paul, MN 55104, USA",44.9502718,-93.1532263
353,126x charles av,"1260 Charles Ave, St Paul, MN 55104, USA",44.9573245,-93.1534001
354,126x donohue av,"1260 Donohue Ave, St Paul, MN 55104, USA",44.9534648,-93.1540322
355,126x hazelwood st,"1260 Hazelwood St, St Paul, MN 55106, USA",44.9793619,-93.03537340000001
356,126x magnolia av e,"1260 Magnolia Ave E, St Paul, MN 55106, USA",44.97370309999999,-93.0472717
357,126x minnehaha av w,"1260 W Minnehaha Ave, St Paul, MN 55104, USA",44.96272670000001,-93.1534454
358,126x sherburne av,"1260 Sherburne Ave, St Paul, MN 55104, USA",44.9565106,-93.1536508
359,126x thomas av,"1260 Thomas Ave W, St Paul, MN 55104, USA",44.9591143,-93.1533914
360,126x university av w,"1260 University Ave W, St Paul, MN 55104, USA",44.95549949999999,-93.1533086
361,126x vanburen av,"1260 Van Buren Ave, St Paul, MN 55104, USA",44.9618477,-93.1533689
362,127x blair av,"1270 Blair Ave, St Paul, MN 55104, USA",44.9609329,-93.153759
363,127x charles av,"1270 Charles Ave, St Paul, MN 55104, USA",44.9573265,-93.1537549
364,127x edmund av,"1270 Edmund Ave W, St Paul, MN 55104, USA",44.958236600000006,-93.1537765
365,127x lafond av,"1270 Lafond Ave, St Paul, MN 55104, USA",44.960058,-93.1537806
366,127x magnolia av e,"1270 Magnolia Ave E, St Paul, MN 55106, USA",44.9737173,-93.0469651
367,127x minnehaha av w,"1270 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627308,-93.1538412
368,127x sherburne av,"1270 Sherburne Ave, St Paul, MN 55104, USA",44.9564513,-93.1537904
369,127x thomas av,"1270 Thomas Ave W, St Paul, MN 55104, USA",44.9591104,-93.1537942
370,127x university av w,"1270 University Ave W, St Paul, MN 55104, USA",44.9554981,-93.15368409999999
371,127x vanburen av,"1270 Van Buren Ave, St Paul, MN 55104, USA",44.96184419999999,-93.1537415
372,128x albemarle st,"1280 Albemarle St, St Paul, MN 55117, USA",44.9797404,-93.1068812
373,128x blair av,"1280 Blair Ave, St Paul, MN 55104, USA",44.96114420000001,-93.1543178
374,128x charles av,"1280 Charles Ave, St Paul, MN 55104, USA",44.95753850000001,-93.1543183
375,128x concordia av,"1280 Concordia Ave, St Paul, MN 55104, USA",44.9512928,-93.1543792
376,128x edmund av,"1280 Edmund Ave W, St Paul, MN 55104, USA",44.9584409,-93.1542351
377,128x lafond av,"1280 Lafond Ave, St Paul, MN 55104, USA",44.9600209,-93.1544648
378,128x minnehaha av w,"1280 W Minnehaha Ave, St Paul, MN 55104, USA",44.9629672,-93.1543047
379,128x sherburne av,"1280 Sherburne Ave, St Paul, MN 55104, USA",44.9566342,-93.1543166
380,128x thomas av,"1280 Thomas Ave W, St Paul, MN 55104, USA",44.9593471,-93.1543201
381,128x vanburen av,"1280 Van Buren Ave, St Paul, MN 55104, USA",44.9620517,-93.15431540000002
382,129x blair av,"1290 Blair Ave, St Paul, MN 55104, USA",44.9609412,-93.1547825
383,129x charles av,"1290 Charles Ave, St Paul, MN 55104, USA",44.95733370000001,-93.1548174
384,129x concordia av,"1290 Concordia Ave, St Paul, MN 55104, USA",44.9505667,-93.1554953
385,129x edmund av,"1290 Edmund Ave W, St Paul, MN 55104, USA",44.958438,-93.154702
386,129x lafond av,"1290 Lafond Ave, St Paul, MN 55104, USA",44.96002989999999,-93.1548
387,129x minnehaha av w,"1290 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627626,-93.1547866
388,129x sherburne av,"1290 Sherburne Ave, St Paul, MN 55104, USA",44.9564232,-93.1548098
389,129x thomas av,"1290 Thomas Ave W, St Paul, MN 55104, USA",44.95913849999999,-93.1547608
390,129x vanburen av,"1290 Van Buren Ave, St Paul, MN 55104, USA",44.9618513,-93.1548042
391,12x arch st w,"120 Arch St, St Paul, MN 55130, USA",44.9602198,-93.09647710000002
392,12x charles av,"120 Charles Ave, St Paul, MN 55103, USA",44.957587200000006,-93.10505649999999
393,12x como av,"120 Como Ave, St Paul, MN 55103, USA",44.958733,-93.1048857
394,12x iowa av w,"120 Iowa Ave W, St Paul, MN 55117, USA",44.9889227,-93.1050099
395,12x pennsylvania av e,"120 Pennsylvania Ave E, St Paul, MN 55130, USA",44.9616258,-93.0950431
396,12x university av w,"120 University Ave W, St Paul, MN 55103, USA",44.9558426,-93.1058867
397,12x winter st,"120 Winter St, St Paul, MN 55103, USA",44.9597872,-93.1050519
398,12xx carroll av,"1200 Carroll Ave, St Paul, MN 55104, USA",44.9502682,-93.15187979999999
399,12xx stanthony av,"1200 St Anthony Ave, St Paul, MN 55104, USA",44.952229,-93.15169190000002
400,12xx university av w,"1200 University Ave W, St Paul, MN 55104, USA",44.9553739,-93.1507707
401,130x blair av,"1300 Blair Ave, St Paul, MN 55104, USA",44.9608953,-93.15517779999999
402,130x charles av,"1300 Charles Ave, St Paul, MN 55104, USA",44.9573237,-93.1551971
403,130x edmund av,"1300 Edmund Ave W, St Paul, MN 55104, USA",44.958435,-93.155175
404,130x sherburne av,"1300 Sherburne Ave, St Paul, MN 55104, USA",44.95641089999999,-93.1551822
405,130x university av w,"1300 University Ave W, St Paul, MN 55104, USA",44.9527377,-93.1556919
406,130x vanburen av,"1300 Van Buren Ave, St Paul, MN 55104, USA",44.96180500000001,-93.1551746
407,131x blair av,"1310 Blair Ave, St Paul, MN 55104, USA",44.9609195,-93.1555667
408,131x charles av,"1310 Charles Ave, St Paul, MN 55104, USA",44.95732049999999,-93.1556148
409,131x edmund av,"1310 Edmund Ave W, St Paul, MN 55104, USA",44.9584321,-93.1556481
410,131x sherburne av,"1310 Sherburne Ave, St Paul, MN 55104, USA",44.9564026,-93.1555547
411,131x thomas av,"1310 Thomas Ave W, St Paul, MN 55104, USA",44.9591438,-93.1555577
412,131x university av w,"1310 University Ave W, St Paul, MN 55104, USA",44.9547062,-93.1559827
413,131x vanburen av,"1310 Van Buren Ave, St Paul, MN 55104, USA",44.9618308,-93.1555492
414,132x bush av,"1320 Bush Ave, St Paul, MN 55106, USA",44.9647326,-93.0448428
415,132x charles av,"1320 Charles Ave, St Paul, MN 55104, USA",44.9573177,-93.15596359999999
416,132x lafond av,"1320 Lafond Ave, St Paul, MN 55104, USA",44.96000610000001,-93.1559194
417,132x marshall av,"1320 Marshall Ave, St Paul, MN 55104, USA",44.948193,-93.155928
418,132x minnehaha av w,"1320 W Minnehaha Ave, St Paul, MN 55104, USA",44.9627644,-93.15604549999999
419,132x sherburne av,"1320 Sherburne Ave, St Paul, MN 55104, USA",44.95640510000001,-93.1559662
420,132x thomas av,"1320 Thomas Ave W, St Paul, MN 55104, USA",44.95911539999999,-93.15595859999999
421,132x university av w,"1320 University Ave W, St Paul, MN 55104, USA",44.95470570000001,-93.1562668
422,132x vanburen av,"1320 Van Buren Ave, St Paul, MN 55104, USA",44.9618018,-93.1559674
423,133x blair av,"1330 Blair Ave, St Paul, MN 55104, USA",44.9608576,-93.1564688
424,133x edgerton st,"1330 Edgerton St, St Paul, MN 55130, USA",44.981392,-93.0757713
425,133x edmund av,"1330 Edmund Ave W, St Paul, MN 55104, USA",44.9584263,-93.1565942
426,133x minnehaha av w,"1330 W Minnehaha Ave, St Paul, MN 55104, USA",44.96275929999999,-93.1564306
427,133x sherburne av,"1330 Sherburne Ave, St Paul, MN 55104, USA",44.9564023,-93.1563382
428,133x thomas av,"1330 Thomas Ave W, St Paul, MN 55104, USA",44.9591132,-93.1563993
429,133x university av w,"1330 University Ave W, St Paul, MN 55104, USA",44.9547052,-93.15655079999999
430,133x vanburen av,"1330 Van Buren Ave, St Paul, MN 55104, USA",44.9618092,-93.1563335
431,134x arona st,"1340 Arona St, St Paul, MN 55108, USA",44.9816364,-93.1641104
432,134x marshall av,"1340 Marshall Ave, St Paul, MN 55104, USA",44.9482174,-93.1567084
433,135x carroll av,"1350 Carroll Ave, St Paul, MN 55104, USA",44.9502742,-93.154124
434,137x coach rd,"1370 Coach Rd, St Paul, MN 55108, USA",44.9730245,-93.15737260000002
435,137x phalen bd,"1370 Phalen Blvd, St Paul, MN 55106, USA",44.97539920000001,-93.0415846
436,139x virginia st,"1390 Virginia St, St Paul, MN 55117, USA",44.97909569999999,-93.1148292
437,13x 9 st e,"130 9th St E, St Paul, MN 55101, USA",44.9505608,-93.0933243
438,13x charles av,"130 Charles Ave, St Paul, MN 55103, USA",44.9575896,-93.105497
439,13x sherburne av,"130 Sherburne Ave, St Paul, MN 55103, USA",44.95684979999999,-93.1054635
440,13xx university av w,"1300 University Ave W, St Paul, MN 55104, USA",44.9527377,-93.1556919
441,140x barclay st,"1400 Barclay St, St Paul, MN 55106, USA",44.98376,-93.03766879999999
442,141x carling dr,"1410 Carling Dr, St Paul, MN 55108, USA",44.97271019999999,-93.1588614
443,141x carroll av,"1410 Carroll Ave, St Paul, MN 55104, USA",44.949995,-93.160318
444,142x case av,"1420 Case Ave E, St Paul, MN 55106, USA",44.9701456,-93.0405853
445,143x iglehart av,"1430 Iglehart Ave, St Paul, MN 55104, USA",44.9494018,-93.161039
446,144x carroll av,"1440 Carroll Ave, St Paul, MN 55104, USA",44.9502454,-93.1616308
447,144x iglehart av,"1440 Iglehart Ave, St Paul, MN 55104, USA",44.949132,-93.160899
448,144x minnehaha av e,"1440 Minnehaha Ave E, St Paul, MN 55106, USA",44.9629228,-93.0397944
449,144x university av w,"1440 University Ave W, St Paul, MN 55104, USA",44.9527623,-93.1605137
450,145x carroll av,"1450 Carroll Ave, St Paul, MN 55104, USA",44.95006710000001,-93.1613771
451,145x university av w,"1450 University Ave W, St Paul, MN 55104, USA",44.9547721,-93.161181
452,148x 7 st e,"1480 7th St E, St Paul, MN 55106, USA",44.9663184,-93.0379624
453,148x danforth st,"1480 Danforth St N, St Paul, MN 55117, USA",44.9857631,-93.1246245
454,14x como av,"140 Como Ave, St Paul, MN 55103, USA",44.9589707,-93.1058923
455,14x johnireland bd,"140 John Ireland Blvd, St Paul, MN 55102, USA",44.94778779999999,-93.1078436
456,14x sherburne av,"140 Sherburne Ave, St Paul, MN 55103, USA",44.9567055,-93.10596559999999
457,14x university av w,"140 University Ave W, St Paul, MN 55103, USA",44.9558407,-93.1060289
458,153x albany av,"1530 Albany Ave, St Paul, MN 55108, USA",44.9780208,-93.1649728
459,153x woodbridge st,"1530 N Woodbridge St, St Paul, MN 55117, USA",44.987334,-93.1084317
460,155x bush av,"1550 Bush Ave, St Paul, MN 55106, USA",44.9647621,-93.03500799999999
461,158x jessamine av e,"1580 Jessamine Ave E, St Paul, MN 55106, USA",44.9748282,-93.0474752
462,158x montana av e,"1580 Montana Ave E, St Paul, MN 55106, USA",44.9872569,-93.0337696
463,159x hewitt av,"1590 Hewitt Ave, St Paul, MN 55104, USA",44.9664695,-93.1669154
464,15x biglow la,"150 Biglow Ln, St Paul, MN 55117, USA",44.9870536,-93.0955173
465,15x charles av,"150 Charles Ave, St Paul, MN 55103, USA",44.9573711,-93.1065392
466,15x pennsylvania av w,"150 W Pennsylvania Ave, St Paul, MN 55103, USA",44.9605179,-93.1050729
467,15x sherburne av,"150 Sherburne Ave, St Paul, MN 55103, USA",44.95670870000001,-93.1063821
468,15x university av w,"150 University Ave W, St Paul, MN 55103, USA",44.95554509999999,-93.1065463
469,160x montana av e,"1600 Montana Ave E, St Paul, MN 55106, USA",44.9874585,-93.0328649
470,161x lafond av,"1610 Lafond Ave, St Paul, MN 55104, USA",44.95994200000001,-93.1683811
471,161x maryland av e,"1610 Maryland Ave E, St Paul, MN 55106, USA",44.977186,-93.0323578
472,161x westminster st,"1610 Westminster St, St Paul, MN 55130, USA",44.9896293,-93.0859827
473,163x charles av,"1630 Charles Ave, St Paul, MN 55104, USA",44.9572781,-93.1691587
474,164x manton st,"1640 N Manton St, St Paul, MN 55106, USA",44.9908619,-93.0389591
475,166x barclay st,"1660 Barclay St, St Paul, MN 55106, USA",44.9913105,-93.0376996
476,166x blair av,"1660 Blair Ave, St Paul, MN 55104, USA",44.9608503,-93.1706055
477,166x whitebear av n,"1660 White Bear Ave, St Paul, MN 55106, USA",44.9914734,-93.0244981
478,168x ashland av,"1680 Ashland Ave, St Paul, MN 55104, USA",44.94367,-93.171376
479,169x hubbard av,"1690 Hubbard Ave, St Paul, MN 55104, USA",44.9649659,-93.171637
480,169x nebraska av e,"1690 Nebraska Ave E, St Paul, MN 55106, USA",44.98633579999999,-93.0290103
481,16x charles av,"160 Charles Ave, St Paul, MN 55103, USA",44.957369,-93.1069228
482,16x como av,"160 Como Ave, St Paul, MN 55103, USA",44.9603192,-93.1084458
483,16x edmund av,"160 Edmund Ave W, St Paul, MN 55103, USA",44.9585447,-93.1087108
484,16x pennsylvania av w,"160 W Pennsylvania Ave, St Paul, MN 55103, USA",44.960453,-93.1053009
485,16x sherburne av,"160 Sherburne Ave, St Paul, MN 55103, USA",44.9567112,-93.10671529999999
486,16x stanthony av,"160 St Anthony Ave, St Paul, MN 55103, USA",44.9513824,-93.1081336
487,16x university av w,"160 University Ave W, St Paul, MN 55103, USA",44.9555452,-93.10693979999999
488,170x bayard av,"1700 Bayard Ave, St Paul, MN 55116, USA",44.9224755,-93.1721439
489,173x cottage av e,"1730 Cottage Ave E, St Paul, MN 55106, USA",44.9827119,-93.02729709999998
490,174x 6 st e,"1740 6th St E, St Paul, MN 55106, USA",44.96015879999999,-93.0268546
491,176x case av,"1760 Case Ave E, St Paul, MN 55106, USA",44.97011879999999,-93.0260243
492,17x aurora av,"170 Aurora Ave, St Paul, MN 55103, USA",44.9548988,-93.1073031
493,17x charles av,"170 Charles Ave, St Paul, MN 55103, USA",44.957332,-93.107252
494,17x como av,"170 Como Ave, St Paul, MN 55103, USA",44.9603355,-93.1084737
495,17x pennsylvania av w,"170 W Pennsylvania Ave, St Paul, MN 55103, USA",44.960424,-93.1055566
496,17x rose av w,"170 Rose Ave W, St Paul, MN 55117, USA",44.976273600000006,-93.1077648
497,17x sherburne av,"170 Sherburne Ave, St Paul, MN 55103, USA",44.9567097,-93.1071693
498,183x ames av,"1830 Ames Ave E, St Paul, MN 55119, USA",44.97184650000001,-93.0229905
499,186x university av w,"1860 University Ave W, St Paul, MN 55104, USA",44.9560322,-93.1787308
500,187x magnolia av e,"1870 Magnolia Ave E, St Paul, MN 55119, USA",44.97371099999999,-93.0215112
501,188x lacrosse av,"1880 Lacrosse Ave, St Paul, MN 55119, USA",44.97097979999999,-93.0210165
